"kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","APOP","ABPC","APOP_t_1_2","ABPC_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","Kyst","iFylke","SSB_Sentralitet","BefUtvSiste10y","SyssUtvSiste10y","Herfindahlsindeksen_omvendt","SSB_Sentr_Kl","Herfindahlsindeksen","rSkog","rDyrketMark","rUrbant","SHAPE_Length","SHAPE_Area","kommunenavn","arealnoytral","arealnoytral_cat"
3432,"Lesja",8011565.21739132,8041930.4347826,8080577.07509881,2303,1986,1707,0.0303652173912798,0.0386466403162107,-317,-279,3478.75172270574,4049.31039012216,4733.78856186222,-0.670876125011477,-0.539202207426792,0.692720391488733,0.559341555209603,-1188680.11115189,1219045.32854317,-1220351.54428973,1258998.18460594,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.16401247139668,1.16903573838394,0,34,520,-8.3,0.4,0.882455735,6,0.117544265,14.9679794997986,1.97389676431407,0.0137199102452323,195241.236264357,2263769650.87333,"Lesja",1,"1"
3338,"Nore og Uvdal",776611.956521739,813179.347826086,859719.66403162,2764,2455,2370,0.0365673913043471,0.046540316205534,-309,-85,280.973935065752,331.233950234658,362.750913093511,-0.537424066687575,-0.125766583529852,0.750818323651692,0.325139882822656,-94219.9629571843,130787.354261531,-29466.2036204917,76006.5198260258,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.17887785625789,1.09515015848021,0,33,530,-1.8,-0.1,0.940782299,6,0.059217701,28.6820187358123,0.647840266010167,0.0135882597435815,301902.308461848,2508244094.68801,"Nore og Uvdal",0,"0"
1517,"Hareid",1152420.65217391,1202683.69565217,1266654.84189723,4748,5126,5629,0.05026304347826,0.0639711462450601,378,503,242.717070803267,234.62420906207,225.023066601036,0.348798487454105,0.334867212194734,-0.154023641131673,-0.149110892829152,90189.3325257333,-39926.2890474732,115546.81259904,-51575.6663539798,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.966657220629708,0.959078636857571,1,15,683,2,-10.6,0.930562678,4,0.069437322,20.278374176353,3.19093803213149,1.05871029836381,59249.7000368113,82646611.2043738,"Hareid",0,"0"
5054,"Indre Fosen",3113755.4347826,3553601.08695652,4113404.64426877,10015,9899,9501,0.43984565217392,0.55980355731225,-116,-398,310.909179708697,358.985865941663,432.94438946098,-0.0529415590998839,-0.146452245710971,0.655695670408618,0.67126535356079,-38781.7018317225,478627.354005642,-157034.299199024,716837.856511274,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.15463257237374,1.20602071149881,1,50,621,-2,-7,0.94848318,5,0.05151682,41.1751934727037,5.61263438036208,0.134467906292678,255664.697826414,1096566988.26419,"Indre Fosen",0,"0"
4224,"Åseral",557833.695652171,929827.173913047,1403273.41897234,878,912,832,0.371993478260876,0.473446245059293,34,-80,635.34589482024,1019.54733981694,1686.6267054956,0.172846464134091,-0.327347151566992,2.17302107645545,1.81401318926606,27661.4770517617,344332.001209114,-105611.56333479,579057.808394083,"Stabil","Nedgang","Sterk økning","Sterk økning","pop_Stabil_bpc_Sterk økning","pop_Nedgang_bpc_Sterk økning","f) Ekspansjon i utbygd areal","c) Nedgang-spredning",1.60471224907403,1.65428974175779,0,42,536,-0.1,-12.7,0.764447232,6,0.235552768,32.8627283072867,0.771822289326317,0.00676048720577796,141025.174053573,891021183.280287,"Åseral",0,"0"
1837,"Meløy",1023368.47826087,1365544.56521738,1801041.40316206,6796,6214,5407,0.34217608695651,0.43549683794468,-582,-807,150.583943240269,219.752907180138,333.094396737943,-0.406124858963153,-0.495590735749885,1.73294919955886,1.49652371246338,-106203.592524449,448379.679480959,-218856.815329417,654353.653274097,"Nedgang","Nedgang","Sterk økning","Sterk økning","pop_Nedgang_bpc_Sterk økning","pop_Nedgang_bpc_Sterk økning","c) Nedgang-spredning","c) Nedgang-spredning",1.45933824318509,1.51576787316354,1,18,488,-5.6,-5,0.922067218,6,0.077932782,7.84843497385554,0.54582926722694,0.0407824402464425,966158.857608535,873196520.64564,"Meløy",0,"0"
5027,"Midtre Gauldal",1502227.17391304,1730025,2019949.50592885,5779,6120,5986,0.22779782608696,0.28992450592885,341,-134,259.94586847431,282.683823529412,337.445624111068,0.260937301163833,-0.0790354901104129,0.381889303137539,0.634415881654671,92501.2271749525,135296.598912007,-41426.9168736267,331351.422802477,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.08747188477569,1.1937210268983,0,50,657,-2.1,-10.6,0.912257463,5,0.087742537,45.7754390114113,3.13314663814279,0.0623511768784636,180080.706695544,1861296576.09459,"Midtre Gauldal",0,"0"
5046,"Høylandet",317788.043478261,317788.044478261,317788.045478261,1335,1193,1054,0,0,-142,-139,238.04347826087,266.377237617989,301.506684514479,-0.509878179966206,-0.441446650738331,0.512491275457405,0.443404054323793,-35738.489924952,35738.4909249519,-39367.1666925443,39367.1676925443,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.11902766487922,1.1318785614365,1,50,525,-3.7,-11,0.900063377,6,0.0999366229999999,41.2965597176124,2.29703387598124,0.0144881723829092,170128.770554791,754374907.786926,"Høylandet",0,"0"
3203,"Asker",19500016.3043476,25116740.2173912,32265297.9249012,73892,96088,112954,5.6167239130436,7.14855770751,22196,16866,263.898883564494,261.393100255924,285.649892211884,1.20106403858469,0.579229002562376,-0.0433569957830282,0.317436703513763,5828430.27446084,-211706.361417235,4615700.06669159,2532857.64081841,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.990504759721888,1.0927981340449,1,32,910,12.6,12.6,0.940895417,2,0.059104583,50.7039883323049,7.75041603560143,4.87836801854864,251450.459766713,376916349.446944,"Asker",0,"0"
4633,"Fedje",504459.782608697,504459.783608697,504459.784608697,682,502,605,0,0,-180,103,739.677100599262,1004.899967348,833.817825799499,-1.38320610168022,0.668756032984197,1.40260705708699,-0.664313390030735,-154581.380488106,154581.381488106,94146.4923801704,-94146.4913801705,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.3585657397449,0.829752067760535,1,46,436,-9.8,-32.2,0.874219075,6,0.125780925,0.0722949634508796,0,0.176721021768817,108247.860593391,9336326.47339899,"Fedje",0,"0"
4644,"Luster",10403794.5652174,10678666.3043478,11028503.0632411,5003,5246,5118,0.274871739130401,0.3498367588933,243,-128,2079.51120631969,2035.5825970926,2154.84624135231,0.215815041316203,-0.0881830376974313,-0.0970020258429849,0.203554408670303,499922.717258317,-225050.978127918,-268083.595067377,617920.353960677,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.978875512142669,1.0585894399127,1,46,567,5.2,10.8,0.929527863,5,0.070472137,18.9015046222051,1.17461742966907,0.0395578078559668,392265.900351225,2714879886.1705,"Luster",0,"0"
4018,"Nome",1771288.04347825,2272138.04347826,2909583.49802372,6648,6494,6588,0.50085000000001,0.63744545454546,-154,94,266.439236383612,349.882667612914,441.648982699411,-0.106476836202662,0.0513386689100503,1.24611672909942,0.835317853984008,-47140.3258604727,547990.325860483,37045.0309113724,600400.423634087,"Stabil","Stabil","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.31317996689182,1.2622773963414,0,40,709,-1,-7.8,0.940829517,4,0.0591704830000001,78.0761980124282,6.72143738217702,0.486419810552284,132252.832818051,430512376.290174,"Nome",0,"0"
5624,"Lebesby",2014356.52173913,2014356.52273913,2014356.52373913,1463,1221,1308,0,0,-242,87,1376.86706885792,1649.75964188299,1540.02792334796,-0.818535815198362,0.246120444272124,0.825291120858762,-0.245516176993554,-364233.761242026,364233.762242026,138646.252759625,-138646.251759626,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.19819819879303,0.933486238995527,1,56,430,-8.4,-9.7,0.815586359,6,0.184413641,6.34857495945007,0.0424808836023789,0.0065652274658222,953137.54837472,3472785033.5547,"Lebesby",0,"0"
5542,"Skjervøy",567958.695652176,567958.696652176,567958.697652176,2934,2804,2711,0,0,-130,-93,193.578287543346,202.553030189792,209.501548377785,-0.205786652640572,-0.120389611548211,0.206211015389668,0.120534729128563,-25739.7223530659,25739.723353066,-19156.90427035,19156.90527035,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.0463623413573,1.03430468643931,1,55,556,-4,0.3,0.840228095,6,0.159771905,5.34647723977965,0.15527850262556,0.0515447311620115,311007.449329873,474091621.108245,"Skjervøy",0,"0"
1871,"Andøy",2144533.69565218,2144533.69665218,2144533.69765218,5744,4572,4301,0,0,-1172,-271,373.351966513263,469.05811387843,498.612810428314,-1.03193448499331,-0.217987747044379,1.04269441030591,0.21846397340346,-489393.524082261,489393.525082261,-131037.861943644,131037.862943645,"Nedgang","Stabil","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Liten endring","c) Nedgang-spredning","d) Stillstand i utbygd areal",1.25634295771619,1.06300860314623,1,18,517,-8.9,-14.5,0.934918462,6,0.065081538,9.43791358979198,1.53716905206894,0.11323304700389,525848.305541753,655679886.883145,"Andøy",0,"0"
3209,"Ullensaker",16262109.7826085,21559098.9130434,28300721.4426878,20160,41565,57478,5.2969891304349,6.7416225296444,21405,15913,806.652270962723,518.68396278223,492.374846770726,3.3435822615447,1.16438319925598,-1.98725186832526,-0.185736056327446,13592983.3971531,-8295994.26671819,8031388.10088073,-1289765.57123633,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.643008123144799,0.949277174735881,0,32,920,35,19.9,0.916112293,2,0.083887707,48.0430993503407,37.0266201869751,3.3433687212803,99683.117773837,252521830.35006,"Ullensaker",1,"1"
1160,"Vindafjord",3321449.99999998,4462845.65217391,5915531.02766799,8135,8775,8972,1.14139565217393,1.45268537549408,640,197,408.291333743083,508.586399108138,659.33248190682,0.344825107140201,0.0793237564713278,1.00342882068565,0.931428263355505,292631.711552524,848763.940621406,114453.190483531,1338232.18501055,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.24564583442314,1.29640211193817,1,11,643,2.7,5.1,0.935337958,5,0.064662042,43.4610407435003,6.67294093042103,0.232670614224279,300587.483252693,624201498.478088,"Vindafjord",0,"0"
5031,"Malvik",3395484.78260869,3707471.73913043,4104546.04743083,11132,14425,17357,0.31198695652174,0.3970743083004,3293,2932,305.020192472933,257.017104965714,236.477850286964,1.18486901586694,0.663020710859752,-0.775321214532532,-0.297015504000164,919734.254360965,-607747.297839224,722117.978160399,-325043.66986,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.842623246946255,0.920086039870807,1,50,807,12.1,4.9,0.925694843,3,0.074305157,53.7793820635125,6.03755747496885,1.54269262171802,87136.8231656476,168488917.212015,"Malvik",1,"1"
1870,"Sortland - Suortá",1668198.91304348,1894705.4347826,2182986.46245059,9230,10468,10529,0.22650652173912,0.28828102766799,1238,61,180.736610297235,180.999754946752,207.330844567441,0.573748468498514,0.0207534754026684,0.00661338986356341,0.486250245731057,223918.186620771,2588.33511834892,11826.6868757023,276454.340792288,"Vekst","Stabil","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.00145595653855,1.14547583022107,1,18,670,4.8,5.5,0.930707658,4,0.069292342,28.3755100547108,2.09968710545095,0.295511518544949,605698.750839877,721381328.406916,"Sortland - Suortá",0,"0"
5628,"Deatnu - Tana",4802595.65217392,4802595.65317392,4802595.65417392,3074,2821,2838,0,0,-253,17,1562.32779836497,1702.44440027434,1692.24653071667,-0.389639894774518,0.0214599691719775,0.391164026823487,-0.0214553641138093,-412486.350673748,412486.351673748,28854.6987376607,-28854.6977376609,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.08968450926624,0.994009866309863,1,56,490,-3.3,1.3,0.944053729,6,0.055946271,26.8813731687876,0.668581480361707,0.0121393691192773,639726.976697614,4070421412.32825,"Deatnu - Tana",0,"0"
3443,"Vestre Toten",2905601.08695652,3191468.47826086,3555299.70355731,13065,13572,14816,0.28586739130434,0.36383122529645,507,1244,222.395796935057,235.15093414831,239.963532907486,0.173204134243976,0.31370112601925,0.253816649631755,0.0723811276173381,115978.560077004,169888.831227336,295554.839915713,68276.3853807373,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.05735331957275,1.02046599889814,0,34,789,4.9,8.3,0.890620549,3,0.109379451,61.6157989228007,23.706363455017,2.07061639736685,105971.341041612,250856798.906091,"Vestre Toten",0,"0"
4614,"Stord",4928703.26086953,6205001.08695649,7829380.1383399,16144,18919,19505,1.27629782608696,1.62437905138341,2775,586,305.296287219371,327.977223265315,401.40374972263,0.723597425714573,0.109002703576833,0.326264844027313,0.724122080121026,879122.85124993,397174.974837031,213094.04167085,1411285.00971256,"Vekst","Stabil","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.07429155543463,1.22387690744585,1,46,746,5.2,4.8,0.861275288,4,0.138724712,35.9341097285569,2.34246999955719,2.76314041535668,169406.917232746,144614925.367638,"Stord",0,"0"
1557,"Gjemnes",573740.217391305,573740.218391305,573740.219391305,2683,2669,2946,0,0,-14,277,213.842794406003,214.964487969766,194.752280852446,-0.0237776318597449,0.353281314069864,0.023783294886548,-0.352037624698498,-3001.63740812797,3001.63840812803,56653.6632387593,-56653.6622387593,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.00524541201811,0.905974203887281,1,15,576,4.4,9.6,0.932902042,5,0.067097958,43.9035274118147,5.11474713132172,0.0743731406714832,178168.423480838,382568884.483065,"Gjemnes",0,"0"
3423,"Stor-Elvdal",1961305.43478261,1961305.43578261,1961305.43678261,3012,2318,2500,0,0,-694,182,651.163822968994,846.119687567994,784.522174713044,-1.18339471624207,0.270314646392156,1.19756665912722,-0.269585914360093,-513665.125345146,513665.126345146,148247.231572981,-148247.230572982,"Nedgang","Stabil","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Liten endring","c) Nedgang-spredning","d) Stillstand i utbygd areal",1.29939603172378,0.927200000472746,0,34,538,-13.6,-7.5,0.918000769,6,0.081999231,65.9035816360925,1.06982735932255,0.0535606273981078,295237.273017534,2166712751.42062,"Stor-Elvdal",0,"0"
3107,"Fredrikstad",30308859.7826086,37188635.8695651,45944714.5256917,67761,83892,95318,6.8797760869565,8.7560786561266,16131,11426,447.290621192258,443.29180219288,482.015091857694,0.975378147324246,0.457071444931079,-0.0408111868916539,0.299544797144491,7181797.28863278,-302021.201676282,5287897.81482366,3468180.84130294,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.991059908681476,1.08735394941494,1,31,870,9.9,-2.2,0.954412189,2,0.045587811,27.6639124369568,12.6032836141217,4.13849840826984,468503.235819588,292707710.966618,"Fredrikstad",1,"1"
4204,"Kristiansand",30969694.5652173,39329148.9130435,49968454.4466403,86779,113737,139635,8.3594543478262,10.6393055335968,26958,25898,356.880058138689,345.790278564086,357.85049913446,1.23724638086882,0.735344438798857,-0.143384804529978,0.122513697612781,9463776.69647292,-1104322.34864671,9115888.37263114,1523417.16096565,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.968925751602817,1.03487726902114,1,42,832,13.6,9,0.957020606,3,0.0429793939999999,55.0628217191565,2.46526816848398,2.56268334532573,877384.534938249,646893575.125709,"Kristiansand",0,"0"
5538,"Storfjord - Omasvuotna - Omasvuono",1662495.65217391,1749834.78260869,1860993.67588933,1872,1836,1745,0.0873391304347799,0.11115889328064,-36,-91,888.085284280935,953.069053708437,1066.47202056695,-0.088225085389082,-0.181387923417498,0.321513846439991,0.402321227781255,-33123.2266919455,120462.357126725,-91748.7565163971,202907.649797037,"Stabil","Stabil","Liten endring","Moderat økning","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","d) Stillstand i utbygd areal","e) Moderat arealvekst",1.07317289293913,1.1189871462275,1,55,516,-5.5,12,0.935298279,6,0.064701721,17.8170764372076,0.422332546391175,0.0323912867438659,253035.034848264,1543217173.88172,"Storfjord - Omasvuotna - Omasvuono",0,"0"
3442,"Østre Toten",2794040.21739129,3273133.69565216,3882889.03162055,14103,14827,15071,0.47909347826087,0.60975533596839,724,244,198.116728170693,220.754953507261,257.63977384517,0.227815024644507,0.0583117246858,0.493015365871652,0.553343554072816,151552.165055328,327541.313205542,58260.5596698845,551494.776298506,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.11426710679909,1.16708490456,0,34,747,0.9,-4.8,0.932898415,4,0.067101585,60.1116305526423,19.8304211031516,0.743018646568427,117997.917789706,562771843.357209,"Østre Toten",1,"1"
1875,"Hábmer - Hamarøy",8074203.26086957,8318161.95652173,8628654.84189723,2721,2708,2851,0.243958695652159,0.310492885375501,-13,143,2967.36613776904,3071.69939310256,3026.53624759636,-0.0217662887590286,0.183952753303251,0.157197151002597,-0.0528865232676368,-39249.4789296133,283208.174581772,435988.183027741,-125495.297652239,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.03516022306973,0.985297016495947,1,18,405,-5.5,-1.1,0.914455186,6,0.085544814,22.5481981182318,0.401207172022013,0.0255636428191017,1307058.77179379,2018958992.12959,"Hábmer - Hamarøy",0,"0"
