"kommunenummer","KomNavn","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050"
1573,"Smøla",0.9234,0.909,0.9828,0.9891,1.0413,1.0206,1.0161,0.9855,0.9702,1.0638,1.0089,1.0179,1.0845,1.1403,1.1592,1.0998,1.0998,1.1448,1.0854,1.1232,1.0719,1.2159,1.1997,1.18580513833992,1.19638636363636,1.20696758893281,1.21754881422925,1.22813003952569,1.23871126482213,1.24929249011858,1.25987371541502,1.27045494071146,1.2810361660079,1.29161739130435,1.30219861660079,1.31277984189723,1.32336106719368,1.33394229249012,1.34452351778656,1.355104743083,1.36568596837945,1.37626719367589,1.38684841897233,1.39742964426878,1.40801086956522,1.41859209486166,1.4291733201581,1.43975454545454,1.45033577075099,1.46091699604743,1.47149822134387
1535,"Vestnes",1.7856,1.7757,1.8792,1.8819,1.9197,1.8387,1.7973,1.8423,1.7433,1.7937,1.8567,1.863,1.8054,1.8684,1.8954,1.9386,1.872,1.9332,1.9071,1.9206,1.8693,1.899,1.9476,1.92194822134387,1.92691600790514,1.9318837944664,1.93685158102767,1.94181936758893,1.9467871541502,1.95175494071146,1.95672272727273,1.96169051383399,1.96665830039526,1.97162608695652,1.97659387351779,1.98156166007905,1.98652944664032,1.99149723320158,1.99646501976285,2.00143280632411,2.00640059288538,2.01136837944664,2.01633616600791,2.02130395256917,2.02627173913043,2.0312395256917,2.03620731225296,2.04117509881423,2.04614288537549,2.05111067193676,2.05607845849802
1539,"Rauma",6.0804,6.4089,6.5952,6.9399,6.8724,6.8112,6.7032,6.7977,6.6087,6.8751,7.3287,7.5789,6.7725,6.7347,6.4359,6.2136,6.1857,6.5025,6.561,6.6051,6.5484,6.381,6.561,6.55695177865613,6.54864812252964,6.54034446640316,6.53204081027668,6.5237371541502,6.51543349802372,6.50712984189723,6.49882618577075,6.49052252964427,6.48221887351779,6.47391521739131,6.46561156126482,6.45730790513834,6.44900424901186,6.44070059288538,6.4323969367589,6.42409328063241,6.41578962450593,6.40748596837945,6.39918231225296,6.39087865612648,6.382575,6.37427134387352,6.36596768774704,6.35766403162055,6.34936037549407,6.34105671936759,6.33275306324111
5020,"Osen",0.3888,0.3924,0.4041,0.4176,0.4095,0.3888,0.3753,0.3951,0.4194,0.4347,0.441,0.4212,0.4185,0.3996,0.4221,0.4059,0.3762,0.369,0.4122,0.4644,0.4923,0.4671,0.4716,0.448705138339921,0.451362450592886,0.45401976284585,0.456677075098815,0.459334387351779,0.461991699604744,0.464649011857708,0.467306324110672,0.469963636363637,0.472620948616601,0.475278260869566,0.47793557312253,0.480592885375495,0.483250197628459,0.485907509881424,0.488564822134388,0.491222134387353,0.493879446640317,0.496536758893282,0.499194071146246,0.50185138339921,0.504508695652174,0.507166007905139,0.509823320158103,0.512480632411068,0.515137944664032,0.517795256916996,0.520452569169961
1822,"Leirfjord",0.1683,0.2817,0.2646,0.1962,0.1836,0.1341,0.1665,0.189,0.1917,0.1629,0.1728,0.1746,0.1503,0.144,0.1557,0.1593,0.1971,0.2043,0.1899,0.207,0.1998,0.1962,0.2268,0.183198023715415,0.182825395256917,0.182452766798419,0.182080138339921,0.181707509881423,0.181334881422925,0.180962252964427,0.180589624505929,0.180216996047431,0.179844367588933,0.179471739130435,0.179099110671937,0.178726482213439,0.178353853754941,0.177981225296443,0.177608596837945,0.177235968379447,0.176863339920949,0.176490711462451,0.176118083003953,0.175745454545455,0.175372826086957,0.175000197628459,0.174627569169961,0.174254940711463,0.173882312252965,0.173509683794467,0.173137055335968
1834,"Lurøy",0.1404,0.1422,0.1467,0.1539,0.1377,0.1566,0.1683,0.1476,0.1728,0.1665,0.1809,0.1737,0.1755,0.18,0.1962,0.1899,0.18,0.2043,0.207,0.2241,0.2115,0.2034,0.234,0.223939920948615,0.227771146245058,0.231602371541501,0.235433596837943,0.239264822134386,0.243096047430829,0.246927272727271,0.250758498023714,0.254589723320157,0.2584209486166,0.262252173913042,0.266083399209485,0.269914624505928,0.27374584980237,0.277577075098813,0.281408300395256,0.285239525691699,0.289070750988141,0.292901976284584,0.296733201581027,0.300564426877468,0.304395652173912,0.308226877470355,0.312058102766798,0.315889328063239,0.319720553359683,0.323551778656126,0.327383003952567
4001,"Porsgrunn",12.339,12.5613,13.0455,13.2822,13.7367,13.5756,14.0256,13.9122,13.4262,13.4973,13.7601,13.5828,14.0085,14.7888,15.1506,15.3738,15.615,15.6213,15.5169,15.4827,15.5862,15.6375,16.1136,16.2209205533597,16.3783182806324,16.5357160079052,16.6931137351779,16.8505114624506,17.0079091897233,17.1653069169961,17.3227046442688,17.4801023715415,17.6375000988142,17.7948978260869,17.9522955533597,18.1096932806324,18.2670910079052,18.4244887351779,18.5818864624506,18.7392841897233,18.8966819169961,19.0540796442688,19.2114773715415,19.3688750988142,19.5262728260869,19.6836705533597,19.8410682806324,19.9984660079052,20.1558637351779,20.3132614624506,20.4706591897233
5059,"Orkland",6.0588,6.0912,6.2811,6.7716,6.9858,6.9561,7.0083,6.9372,6.5799,6.5799,6.5727,6.5106,6.7914,7.1046,7.1316,6.9075,7.0641,7.0236,6.8076,6.7734,6.8328,6.8967,7.0191,7.07533043478261,7.10086304347826,7.12639565217392,7.15192826086957,7.17746086956522,7.20299347826087,7.22852608695653,7.25405869565218,7.27959130434783,7.30512391304348,7.33065652173913,7.35618913043479,7.38172173913044,7.40725434782609,7.43278695652174,7.4583195652174,7.48385217391305,7.5093847826087,7.53491739130435,7.56045000000001,7.58598260869565,7.61151521739131,7.63704782608696,7.66258043478261,7.68811304347826,7.71364565217392,7.73917826086957,7.76471086956522
5006,"Steinkjer",3.3507,3.7647,4.1319,4.1823,4.4388,4.3497,4.608,4.6863,4.7169,4.5675,4.6278,4.4361,4.4703,4.5054,4.7718,4.9752,4.9626,4.5567,4.7232,4.8708,4.9923,4.9743,4.7169,5.08870671936759,5.13457648221344,5.18044624505928,5.22631600790514,5.27218577075098,5.31805553359684,5.36392529644268,5.40979505928854,5.45566482213438,5.50153458498024,5.54740434782608,5.59327411067194,5.63914387351778,5.68501363636364,5.73088339920948,5.77675316205533,5.82262292490119,5.86849268774703,5.91436245059289,5.96023221343873,6.00610197628459,6.05197173913043,6.09784150197629,6.14371126482213,6.18958102766799,6.23545079051383,6.28132055335968,6.32719031620553
5501,"Tromsø",20.3364,22.0437,23.8167,22.9041,22.2777,23.6196,23.4396,23.9157,22.5738,22.9455,23.0985,23.7402,21.6648,22.644,22.4685,22.3101,21.4083,22.8033,22.8708,24.5349,24.8076,23.9373,23.6583,23.6336158102767,23.6906946640316,23.7477735177866,23.8048523715415,23.8619312252964,23.9190100790514,23.9760889328063,24.0331677865613,24.0902466403162,24.1473254940711,24.2044043478261,24.261483201581,24.318562055336,24.3756409090909,24.4327197628458,24.4897986166008,24.5468774703557,24.6039563241107,24.6610351778656,24.7181140316206,24.7751928853755,24.8322717391304,24.8893505928854,24.9464294466403,25.0035083003952,25.0605871541502,25.1176660079051,25.1747448616601
3905,"Tønsberg",23.5305,23.8788,23.4252,23.5755,24.2712,24.4485,25.6437,25.4862,25.632,26.0505,25.8048,26.0802,25.7292,26.3943,25.9263,26.3448,26.6166,27.8343,27.9999,27.7164,28.2042,28.7415,29.3238,28.930218972332,29.1720183794467,29.4138177865612,29.6556171936758,29.8974166007905,30.1392160079051,30.3810154150197,30.6228148221344,30.864614229249,31.1064136363636,31.3482130434783,31.5900124505928,31.8318118577074,32.0736112648221,32.3154106719367,32.5572100790514,32.799009486166,33.0408088932806,33.2826083003953,33.5244077075099,33.7662071146245,34.0080065217391,34.2498059288537,34.4916053359683,34.733404743083,34.9752041501976,35.2170035573122,35.4588029644269
3446,"Gran",2.9007,2.9178,2.9709,2.8557,2.9574,2.8251,2.8827,3.0132,3.114,3.3363,3.2265,3.231,3.2382,3.4632,3.897,3.888,3.7431,3.9762,3.9609,3.8682,4.0347,4.2354,4.0293,4.21760988142292,4.28441976284584,4.35122964426877,4.41803952569169,4.48484940711464,4.55165928853756,4.61846916996048,4.6852790513834,4.75208893280632,4.81889881422925,4.88570869565217,4.95251857707509,5.01932845849804,5.08613833992096,5.15294822134388,5.2197581027668,5.28656798418972,5.35337786561265,5.42018774703557,5.48699762845849,5.55380750988141,5.62061739130436,5.68742727272728,5.7542371541502,5.82104703557313,5.88785691699605,5.95466679841897,6.02147667984189
3435,"Vågå",2.115,3.3579,4.3011,5.1606,5.2029,5.2164,4.9239,4.8177,4.2678,4.8186,5.2749,5.2929,4.7088,5.2803,4.9374,4.6467,4.5144,5.2884,5.0904,5.1489,5.1084,4.6683,4.7979,5.31832766798419,5.36681294466404,5.41529822134388,5.46378349802371,5.51226877470356,5.5607540513834,5.60923932806325,5.65772460474309,5.70620988142292,5.75469515810277,5.80318043478261,5.85166571146246,5.9001509881423,5.94863626482213,5.99712154150198,6.04560681818182,6.09409209486167,6.14257737154151,6.19106264822134,6.23954792490119,6.28803320158103,6.33651847826087,6.38500375494072,6.43348903162055,6.4819743083004,6.53045958498024,6.57894486166008,6.62743013833993
4637,"Hyllestad",0.5436,0.5517,0.6237,0.6138,0.6534,0.594,0.5598,0.5715,0.5796,0.5526,0.5688,0.5598,0.5859,0.5787,0.5859,0.5607,0.5949,0.6255,0.5922,0.5517,0.5553,0.585,0.5733,0.575338339920949,0.57487233201581,0.574406324110672,0.573940316205533,0.573474308300395,0.573008300395257,0.572542292490118,0.57207628458498,0.571610276679842,0.571144268774704,0.570678260869565,0.570212252964427,0.569746245059289,0.56928023715415,0.568814229249012,0.568348221343874,0.567882213438735,0.567416205533597,0.566950197628458,0.56648418972332,0.566018181818182,0.565552173913043,0.565086166007905,0.564620158102767,0.564154150197628,0.56368814229249,0.563222134387352,0.562756126482213
5605,"Sør-Varanger",6.1821,6.9435,6.8751,7.3647,6.8076,7.2747,7.2378,6.9831,6.6726,6.6069,7.0245,7.2441,7.0407,7.2873,7.2585,7.5573,7.5996,7.5816,7.5951,7.4088,7.3215,7.605,7.641,7.6724395256917,7.71357361660079,7.75470770750988,7.79584179841897,7.83697588932806,7.87810998023715,7.91924407114624,7.96037816205533,8.00151225296442,8.04264634387352,8.08378043478261,8.1249145256917,8.16604861660079,8.20718270750988,8.24831679841897,8.28945088932806,8.33058498023715,8.37171907114624,8.41285316205533,8.45398725296442,8.49512134387352,8.53625543478261,8.5773895256917,8.61852361660079,8.65965770750988,8.70079179841897,8.74192588932806,8.78305998023715
4216,"Birkenes",1.566,1.6128,1.6479,1.7082,1.7091,1.8,1.845,1.9071,1.8639,1.962,2.0448,2.0988,2.1807,2.2239,2.3121,2.3445,2.4372,2.43,2.4507,2.4669,2.3787,2.3634,2.4327,2.61568458498024,2.66051916996048,2.70535375494072,2.75018833992095,2.79502292490119,2.83985750988143,2.88469209486167,2.92952667984191,2.97436126482213,3.01919584980237,3.06403043478261,3.10886501976285,3.15369960474309,3.19853418972332,3.24336877470356,3.2882033596838,3.33303794466404,3.37787252964428,3.4227071146245,3.46754169960474,3.51237628458498,3.55721086956522,3.60204545454546,3.64688003952569,3.69171462450593,3.73654920948617,3.78138379446641,3.82621837944665
1812,"Sømna",0.1215,0.1476,0.1413,0.1548,0.1512,0.1638,0.1683,0.1557,0.1422,0.1395,0.1791,0.1683,0.1809,0.1746,0.162,0.1656,0.1809,0.1647,0.1476,0.1629,0.1557,0.18,0.198,0.179804347826087,0.181359782608696,0.182915217391304,0.184470652173913,0.186026086956522,0.18758152173913,0.189136956521739,0.190692391304348,0.192247826086957,0.193803260869565,0.195358695652174,0.196914130434783,0.198469565217391,0.200025,0.201580434782609,0.203135869565217,0.204691304347826,0.206246739130435,0.207802173913043,0.209357608695652,0.210913043478261,0.212468478260869,0.214023913043478,0.215579347826087,0.217134782608696,0.218690217391304,0.220245652173913,0.221801086956522
5042,"Lierne",0.3744,0.3942,0.3726,0.3726,0.3591,0.3735,0.3699,0.3492,0.342,0.3168,0.3213,0.3159,0.3321,0.3357,0.3618,0.3456,0.36,0.3222,0.3087,0.2952,0.3033,0.2691,0.2673,0.286648221343874,0.28241057312253,0.278172924901186,0.273935276679843,0.269697628458499,0.265459980237154,0.26122233201581,0.256984683794467,0.252747035573123,0.248509387351778,0.244271739130436,0.240034090909091,0.235796442687747,0.231558794466403,0.22732114624506,0.223083498023716,0.218845849802371,0.214608201581029,0.210370553359684,0.20613290513834,0.201895256916997,0.197657608695653,0.193419960474308,0.189182312252964,0.184944664031621,0.180707015810277,0.176469367588933,0.17223171936759
4205,"Lindesnes",12.3687,12.6954,12.9204,12.924,12.8646,13.2309,13.6161,13.7871,13.5918,14.0445,14.0319,14.0985,14.3532,14.9184,14.7744,14.7231,14.9337,15.012,15.3387,15.5853,15.6195,15.0336,15.345,15.8928545454545,16.0367851778656,16.1807158102766,16.3246464426877,16.4685770750988,16.6125077075098,16.7564383399209,16.900368972332,17.0442996047431,17.1882302371542,17.3321608695652,17.4760915019763,17.6200221343874,17.7639527667984,17.9078833992095,18.0518140316206,18.1957446640316,18.3396752964427,18.4836059288537,18.6275365612648,18.7714671936759,18.9153978260869,19.059328458498,19.2032590909091,19.3471897233201,19.4911203557312,19.6350509881423,19.7789816205533
4012,"Bamble",5.7465,5.8743,6.2325,6.552,6.7842,6.8031,6.8895,6.8112,6.7275,6.6753,6.6177,6.3693,7.1856,7.6707,7.8012,7.7544,7.8525,8.5788,8.9919,9.0648,9.0495,9.1269,9.3447,9.28718181818185,9.44334515810281,9.59950849802376,9.75567183794467,9.91183517786563,10.0679985177866,10.2241618577075,10.3803251976285,10.5364885375494,10.6926518774704,10.8488152173913,11.0049785573123,11.1611418972333,11.3173052371542,11.4734685770751,11.6296319169961,11.785795256917,11.941958596838,12.0981219367589,12.2542852766799,12.4104486166008,12.5666119565218,12.7227752964427,12.8789386363636,13.0351019762846,13.1912653162056,13.3474286561265,13.5035919960475
5528,"Dyrøy",0.225,0.2475,0.2394,0.2358,0.2466,0.279,0.2799,0.2619,0.2322,0.2331,0.2358,0.2664,0.2394,0.2547,0.2484,0.2565,0.2448,0.2313,0.2376,0.2376,0.2628,0.2781,0.2439,0.252010671936759,0.252295256916996,0.252579841897233,0.25286442687747,0.253149011857707,0.253433596837945,0.253718181818182,0.254002766798419,0.254287351778656,0.254571936758893,0.25485652173913,0.255141106719368,0.255425691699605,0.255710276679842,0.255994861660079,0.256279446640316,0.256564031620553,0.25684861660079,0.257133201581028,0.257417786561265,0.257702371541502,0.257986956521739,0.258271541501976,0.258556126482213,0.258840711462451,0.259125296442688,0.259409881422925,0.259694466403162
301,"Oslo",73.7748,75.9798,75.6585,75.1446,72.972,72.3924,73.3086,72.0639,73.6263,76.1553,75.5973,78.0453,76.9158,76.6305,77.3316,77.931,77.5863,78.984,77.4432,77.4063,79.3692,81.2259,78.2703,79.6024316205533,79.8815730237153,80.1607144268774,80.4398558300395,80.7189972332015,80.9981386363636,81.2772800395256,81.5564214426877,81.8355628458498,82.1147042490118,82.3938456521739,82.672987055336,82.952128458498,83.2312698616601,83.5104112648221,83.7895526679841,84.0686940711461,84.3478354743082,84.6269768774703,84.9061182806323,85.1852596837944,85.4644010869564,85.7435424901185,86.0226838932806,86.3018252964426,86.5809666996047,86.8601081027668,87.1392495059288
1516,"Ulstein",2.2752,2.2563,2.4165,2.1618,2.1933,2.1798,2.0016,2.106,2.331,2.3049,2.214,2.2599,2.2473,2.4156,2.3895,2.1573,2.3967,2.4957,2.3796,2.5173,2.4723,2.5524,2.5785,2.50074782608696,2.51601847826087,2.53128913043478,2.54655978260869,2.56183043478261,2.57710108695652,2.59237173913044,2.60764239130435,2.62291304347826,2.63818369565217,2.65345434782609,2.668725,2.68399565217392,2.69926630434783,2.71453695652174,2.72980760869565,2.74507826086957,2.76034891304348,2.7756195652174,2.79089021739131,2.80616086956522,2.82143152173913,2.83670217391305,2.85197282608696,2.86724347826087,2.88251413043478,2.89778478260869,2.91305543478261
3448,"Nordre Land",1.5471,1.5732,1.5858,1.4886,1.4247,1.5318,1.6209,1.638,1.6344,1.6416,1.7343,1.6722,1.6776,1.6029,1.7127,1.5705,1.4562,1.4031,1.305,1.4265,1.5138,1.5633,1.5678,1.51760988142292,1.51403389328063,1.51045790513834,1.50688191699605,1.50330592885375,1.49972994071146,1.49615395256917,1.49257796442688,1.48900197628458,1.48542598814229,1.48185,1.47827401185771,1.47469802371541,1.47112203557312,1.46754604743083,1.46397005928854,1.46039407114624,1.45681808300395,1.45324209486166,1.44966610671937,1.44609011857707,1.44251413043478,1.43893814229249,1.4353621541502,1.4317861660079,1.42821017786561,1.42463418972332,1.42105820158103
4207,"Flekkefjord",3.087,3.3021,3.447,3.5658,3.3984,3.3777,3.429,3.5325,3.4803,3.4587,3.5658,3.4002,3.5973,3.7593,3.7476,3.6765,3.7962,3.7809,3.7089,3.8439,3.7053,3.6594,3.8043,3.86055889328063,3.88472104743083,3.90888320158103,3.93304535573123,3.95720750988143,3.98136966403162,4.00553181818182,4.02969397233202,4.05385612648222,4.07801828063241,4.10218043478261,4.12634258893281,4.15050474308301,4.1746668972332,4.1988290513834,4.2229912055336,4.2471533596838,4.27131551383399,4.29547766798419,4.31963982213439,4.34380197628459,4.36796413043479,4.39212628458498,4.41628843873518,4.44045059288538,4.46461274703558,4.48877490118577,4.51293705533597
4649,"Stad",2.5137,2.6361,2.6973,2.6478,2.6793,2.5065,2.5236,2.5002,2.5875,2.4876,2.4525,2.4921,2.2779,2.4489,2.3589,2.2905,2.5245,2.5236,2.2815,2.3436,2.2662,2.3247,2.3157,2.27392648221344,2.25805731225296,2.24218814229249,2.22631897233202,2.21044980237154,2.19458063241107,2.17871146245059,2.16284229249012,2.14697312252965,2.13110395256917,2.11523478260869,2.09936561264822,2.08349644268775,2.06762727272728,2.0517581027668,2.03588893280632,2.02001976284585,2.00415059288538,1.9882814229249,1.97241225296442,1.95654308300395,1.94067391304348,1.92480474308301,1.90893557312253,1.89306640316205,1.87719723320158,1.86132806324111,1.84545889328063
5037,"Levanger - Levangke",4.9266,5.0679,4.9959,4.9797,4.9545,4.7547,5.0544,4.8762,4.8213,4.6908,4.8564,4.6845,4.8888,4.8951,5.3316,5.4855,5.4279,4.9248,5.1012,5.2074,5.4216,5.5791,5.1984,5.31068656126482,5.33250355731225,5.35432055335968,5.37613754940711,5.39795454545455,5.41977154150198,5.44158853754941,5.46340553359684,5.48522252964427,5.5070395256917,5.52885652173913,5.55067351778656,5.57249051383399,5.59430750988143,5.61612450592886,5.63794150197629,5.65975849802371,5.68157549407114,5.70339249011857,5.72520948616601,5.74702648221344,5.76884347826087,5.7906604743083,5.81247747035573,5.83429446640316,5.85611146245059,5.87792845849802,5.89974545454545
1839,"Beiarn",0.378,0.9558,1.3284,0.8442,0.5319,0.3492,0.3483,0.4293,0.7182,0.594,0.6066,0.5274,0.1926,0.1872,0.1656,0.1818,0.1989,0.2988,0.4968,0.5868,0.4113,0.207,0.243,0.1787442687747,0.154577667984185,0.130411067193677,0.106244466403162,0.0820778656126466,0.0579112648221315,0.0337446640316164,0.00957806324110788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,"Verdal",3.8394,3.7494,3.8043,3.8448,3.9798,3.933,4.0671,4.0788,4.0068,4.0023,3.96,3.8196,4.0239,4.1346,4.3011,4.3047,4.2453,4.0635,4.1094,4.2948,4.3299,4.4127,4.2723,4.3581699604743,4.38230187747035,4.4064337944664,4.43056571146245,4.4546976284585,4.47882954545454,4.50296146245059,4.52709337944663,4.55122529644268,4.57535721343873,4.59948913043478,4.62362104743083,4.64775296442687,4.67188488142292,4.69601679841897,4.72014871541502,4.74428063241107,4.76841254940711,4.79254446640316,4.8166763833992,4.84080830039525,4.8649402173913,4.88907213438735,4.91320405138339,4.93733596837944,4.96146788537549,4.98559980237154,5.00973171936759
3452,"Vestre Slidre",0.5148,0.5076,0.5211,0.5328,0.5526,0.5706,0.5454,0.5445,0.5085,0.531,0.5202,0.5193,0.5112,0.5427,0.5913,0.5868,0.5751,0.4959,0.4896,0.5031,0.6156,0.6597,0.7371,0.601790513833993,0.606010375494072,0.61023023715415,0.614450098814229,0.618669960474308,0.622889822134388,0.627109683794467,0.631329545454545,0.635549407114624,0.639769268774704,0.643989130434783,0.648208992094862,0.652428853754942,0.656648715415019,0.660868577075099,0.665088438735178,0.669308300395258,0.673528162055337,0.677748023715415,0.681967885375494,0.686187747035573,0.690407608695653,0.694627470355732,0.69884733201581,0.703067193675889,0.707287055335969,0.711506916996048,0.715726778656127
5033,"Tydal",0.3465,0.378,0.4329,0.36,0.3456,0.3231,0.3825,0.3789,0.387,0.3375,0.3222,0.3402,0.3735,0.3663,0.3753,0.3798,0.4014,0.3636,0.3321,0.315,0.3168,0.3132,0.3249,0.333,0.331053260869565,0.32910652173913,0.327159782608695,0.32521304347826,0.323266304347826,0.321319565217391,0.319372826086957,0.317426086956522,0.315479347826087,0.313532608695652,0.311585869565217,0.309639130434782,0.307692391304347,0.305745652173913,0.303798913043478,0.301852173913043,0.299905434782609,0.297958695652174,0.296011956521739,0.294065217391304,0.292118478260869,0.290171739130435,0.288225,0.286278260869565,0.28433152173913,0.282384782608695,0.28043804347826
